Time [s],Pressure V1-P2 [ADC],Pressure V1-P1-Ins [ADC],Pressure V1-P1-Exp [ADC], Pressure V2-P2 [ADC],Pressure V2-P1-Ins [ADC], Pressure V2-P1-Exp [ADC]
35.414,5148,1638,5150,5315,5326,1638
35.424,5069,1638,5070,5281,5293,1638
35.434,5104,1638,5106,5325,5336,1638
35.444,5146,1638,5148,5370,5381,1638
35.454,5140,1638,5143,5396,5408,1638
35.464,5241,1638,5242,5461,5473,1638
35.474,5301,1638,5303,5471,5483,1638
35.484,5177,1638,5178,5380,5392,1638
35.494,5078,1638,5079,5295,5306,1638
35.504,5090,1638,5092,5258,5269,1638
35.514,5095,1638,5096,5269,5280,1638
35.524,5111,1638,5111,5330,5342,1638
35.534,5140,1638,5140,5339,5352,1638
35.544,5093,1638,5093,5314,5328,1638
35.554,5079,1638,5080,5338,5351,1638
35.564,5096,1638,5096,5322,5336,1638
35.574,5029,5029,1638,5227,5242,1638
35.584,5013,5013,1638,5190,5205,1638
35.594,5033,5033,1638,5275,5292,1638
35.604,5164,5164,1638,5434,5452,1638
35.614,5304,5304,1638,5534,5550,1638
35.624,5280,1638,5281,5555,5570,1638
35.634,5329,1638,5331,5555,5570,1638
35.644,5343,1638,5345,5484,5497,1638
35.654,5199,1638,5200,5387,5400,1638
35.664,5118,1638,5119,5345,5357,1638
35.674,5201,1638,5201,5396,5409,1638
35.684,5280,1638,5282,5487,5500,1638
35.694,5227,1638,5229,5457,5470,1638
35.704,5193,1638,5195,5402,5415,1638
35.714,5207,1638,5208,5405,5417,1638
35.724,5224,1638,5226,5408,5421,1638
35.734,5198,1638,5200,5375,5388,1638
35.744,5186,1638,5187,5387,5401,1638
35.754,5236,1638,5236,5439,5452,1638
35.764,5188,1638,5189,5386,5399,1638
35.774,5156,1638,5157,5360,5374,1638
35.784,5199,1638,5200,5398,5411,1638
35.794,5164,1638,5165,5376,5389,1638
35.804,5132,1638,5133,5359,5372,1638
35.814,5129,1638,5130,5345,5358,1638
35.824,5096,5096,1638,5319,5332,1638
35.834,5078,5078,1638,5296,5310,1638
35.844,5067,5067,1638,5305,5319,1638
35.854,5064,5064,1638,5325,5341,1638
35.864,5112,5112,1638,5347,5364,1638
35.874,5146,5146,1638,5380,5396,1638
35.884,5128,5128,1638,5362,5378,1638
35.894,5089,5089,1638,5325,5340,1638
35.904,5128,5128,1638,5335,5351,1638
35.914,5156,5156,1638,5358,5376,1638
35.924,5102,5102,1638,5359,5376,1638
35.934,5111,5111,1638,5354,5371,1638
35.944,5129,5129,1638,5356,5373,1638
35.954,5089,5089,1638,5331,5349,1638
35.964,5118,5118,1638,5347,5365,1638
35.974,5144,5144,1638,5383,5400,1638
35.984,5124,5124,1638,5359,5375,1638
35.994,5119,5119,1638,5351,5369,1638
36.004,5091,5091,1638,5361,5379,1638
36.014,5134,5134,1638,5346,5364,1638
36.024,5201,5201,1638,5387,5405,1638
36.034,5172,5172,1638,5405,5423,1638
36.044,5157,5157,1638,5381,5399,1638
36.054,5155,5155,1638,5391,5409,1638
36.064,5152,5152,1638,5353,5371,1638
36.074,5153,5153,1638,5355,5372,1638
36.084,5172,5172,1638,5417,5435,1638
36.094,5202,5202,1638,5420,5438,1638
36.104,5224,1638,5225,5431,5448,1638
36.114,5224,5224,1638,5454,5472,1638
36.124,5215,5215,1638,5455,5473,1638
36.134,5245,5245,1638,5454,5471,1638
36.144,5223,5223,1638,5468,5484,1638
36.154,5212,5212,1638,5503,5519,1638
36.164,5285,5285,1638,5520,5537,1638
36.174,5265,5265,1638,5494,5511,1638
36.184,5242,1638,5242,5486,5503,1638
36.194,5262,5262,1638,5488,5505,1638
36.204,5245,5245,1638,5501,5518,1638
36.214,5271,1638,5272,5526,5543,1638
36.224,5320,1638,5320,5521,5536,1638
36.234,5292,5292,1638,5494,5509,1638
36.244,5257,1638,5257,5486,5502,1638
36.254,5275,5275,1638,5512,5528,1638
36.264,5286,1638,5286,5509,5525,1638
36.274,5263,1638,5264,5474,5489,1638
36.284,5224,1638,5224,5459,5474,1638
36.294,5224,1638,5225,5459,5474,1638
36.304,5261,1638,5262,5475,5489,1638
36.314,5201,1638,5201,5441,5455,1638
36.324,5161,1638,5162,5396,5411,1638
36.334,5191,1638,5192,5388,5403,1638
36.344,5194,1638,5194,5395,5411,1638
36.354,5213,5213,1638,5416,5431,1638
36.364,5200,5200,1638,5398,5413,1638
36.374,5202,5202,1638,5382,5397,1638
36.384,5205,5205,1638,5389,5404,1638
36.394,5195,5195,1638,5397,5413,1638
36.404,5221,5221,1638,5426,5442,1638
36.414,5194,5194,1638,5418,5434,1638
36.424,5177,5177,1638,5394,5410,1638
36.434,5169,5169,1638,5405,5421,1638
36.444,5162,1638,5162,5410,5426,1638
36.454,5193,1638,5194,5384,5401,1638
36.464,5191,1638,5191,5398,5414,1638
36.474,5187,5187,1638,5415,5431,1638
36.484,5210,5210,1638,5372,5388,1638
36.494,5154,1638,5154,5368,5385,1638
36.504,5141,5141,1638,5394,5411,1638
36.514,5194,5194,1638,5400,5416,1638
36.524,5180,5180,1638,5415,5431,1638
36.534,5148,5148,1638,5401,5418,1638
36.544,5135,5135,1638,5409,5426,1638
36.554,5199,5199,1638,5427,5443,1638
36.564,5254,5254,1638,5401,5418,1638
36.574,5191,5191,1638,5389,5405,1638
36.584,5157,5157,1638,5389,5406,1638
36.594,5154,5154,1638,5360,5376,1638
36.604,5123,5123,1638,5351,5367,1638
36.614,5135,5135,1638,5369,5386,1638
36.624,5156,5156,1638,5395,5413,1638
36.634,5162,5162,1638,5375,5394,1638
36.644,5188,5188,1638,5365,5383,1638
36.654,5162,5162,1638,5412,5430,1638
36.664,5143,5143,1638,5401,5418,1638
36.674,5163,5163,1638,5404,5421,1638
36.684,5142,5142,1638,5413,5430,1638
36.694,5187,5187,1638,5394,5413,1638
36.704,5249,5249,1638,5423,5442,1638
36.714,5170,5170,1638,5397,5416,1638
36.724,5143,5143,1638,5384,5402,1638
36.734,5176,5176,1638,5428,5446,1638
36.744,5176,5176,1638,5450,5469,1638
36.754,5144,5144,1638,5410,5429,1638
36.764,5115,5115,1638,5367,5386,1638
36.774,5175,5175,1638,5384,5403,1638
36.784,5191,5191,1638,5389,5409,1638
36.794,5113,5113,1638,5363,5383,1638
36.804,5042,5042,1638,5333,5352,1638
36.814,5056,5056,1638,5346,5366,1638
36.824,5116,5116,1638,5377,5398,1638
36.834,5092,5092,1638,5332,5353,1638
36.844,5054,5054,1638,5312,5335,1638
36.854,5054,5054,1638,5324,5348,1638
36.864,5069,5069,1638,5298,5321,1638
36.874,5089,5089,1638,5298,5321,1638
36.884,5072,5072,1638,5298,5322,1638
36.894,5024,5025,1638,5231,5256,1638
36.904,4971,4971,1638,5165,5191,1638
36.914,4879,4879,1638,5102,5129,1638
36.924,4761,4762,1638,4997,5027,1638
36.934,4658,4659,1638,4904,4937,1638
36.944,4514,4517,1638,4788,4824,1638
36.954,4332,4337,1638,4630,4670,1638
36.964,4243,4250,1638,4549,4594,1638
36.974,4199,4208,1638,4477,4525,1638
36.984,4067,4079,1638,4357,4410,1638
36.994,3958,3973,1638,4288,4347,1638
37.004,3941,3959,1638,4227,4289,1638
37.014,3909,3928,1638,4154,4220,1638
37.024,3850,3873,1638,4136,4205,1638
37.034,3750,3775,1638,4081,4153,1638
37.044,3716,3743,1638,4023,4097,1638
37.054,3749,3777,1638,4011,4087,1638
37.064,3747,3776,1638,4027,4106,1638
37.074,3739,3769,1638,4069,4151,1638
37.084,3696,3727,1638,4033,4116,1638
37.094,3709,3740,1638,4031,4116,1638
37.104,3809,3841,1638,4098,4182,1638
37.114,3734,3769,1638,4053,4139,1638
37.124,3719,3754,1638,4032,4119,1638
37.134,3882,3918,1638,4107,4193,1638
37.144,3821,3858,1638,4145,4233,1638
37.154,3840,3875,1638,4203,4292,1638
37.164,3911,3946,1638,4254,4345,1638
37.174,3800,3838,1638,4203,4294,1638
37.184,3867,3905,1638,4232,4322,1638
37.194,3974,4011,1638,4314,4406,1638
37.204,3959,3995,1638,4277,4368,1638
37.214,3910,3948,1638,4276,4369,1638
37.224,3920,3956,1638,4328,4423,1638
37.234,3896,3932,1638,4319,4413,1638
37.244,3904,3941,1638,4363,4457,1638
37.254,4000,4035,1638,4406,4501,1638
37.264,3970,4007,1638,4375,4471,1638
37.274,4096,4133,1638,4412,4510,1638
37.284,4172,4209,1638,4517,4615,1638
37.294,4073,4111,1638,4485,4583,1638
37.304,4116,4153,1638,4395,4491,1638
37.314,4115,4150,1638,4434,4532,1638
37.324,4140,4175,1638,4468,4569,1638
37.334,4117,4153,1638,4416,4516,1638
37.344,4086,4123,1638,4452,4549,1638
37.354,4093,4130,1638,4470,4569,1638
37.364,4061,4099,1638,4461,4563,1638
37.374,4149,4186,1638,4530,4632,1638
37.384,4105,4141,1638,4485,4586,1638
37.394,4063,4099,1638,4486,4586,1638
37.404,4237,4274,1638,4583,4684,1638
37.414,4262,4299,1638,4562,4663,1638
37.424,4083,4122,1638,4519,4621,1638
37.434,4057,4095,1638,4539,4641,1638
37.444,4191,4229,1638,4567,4669,1638
37.454,4162,4201,1638,4475,4577,1638
37.464,4117,4154,1638,4471,4573,1638
37.474,4255,4293,1638,4569,4672,1638
37.484,4276,4317,1638,4592,4694,1638
37.494,4183,4222,1638,4638,4742,1638
37.504,4190,4227,1638,4606,4708,1638
37.514,4109,4148,1638,4501,4603,1638
37.524,4199,4238,1638,4482,4585,1638
37.534,4284,4321,1638,4487,4589,1638
37.544,4116,4154,1638,4525,4628,1638
37.554,4100,4139,1638,4552,4655,1638
37.564,4039,4079,1638,4511,4616,1638
37.574,4087,4129,1638,4576,4681,1638
37.584,4153,4194,1638,4580,4683,1638
37.594,4032,4072,1638,4511,4614,1638
37.604,4150,4191,1638,4519,4623,1638
37.614,4248,4289,1638,4486,4590,1638
37.624,4128,4170,1638,4535,4640,1638
37.634,4055,4094,1638,4536,4642,1638
37.644,4150,4189,1638,4582,4687,1638
37.654,4209,4251,1638,4652,4755,1638
37.664,4200,4242,1638,4530,4633,1638
37.674,4258,4299,1638,4565,4669,1638
37.684,4221,4260,1638,4658,4763,1638
37.694,4132,4169,1638,4590,4695,1638
37.704,4191,4230,1638,4606,4710,1638
37.714,4191,4230,1638,4584,4687,1638
37.724,4145,4186,1638,4530,4635,1638
37.734,4128,4169,1638,4580,4686,1638
37.744,4057,4097,1638,4524,4629,1638
37.754,4233,4275,1638,4566,4671,1638
37.764,4272,4315,1638,4531,4634,1638
37.774,4051,4092,1638,4368,4470,1638
37.784,4116,4159,1638,4486,4589,1638
37.794,4107,4150,1638,4555,4661,1638
37.804,4041,4082,1638,4516,4622,1638
37.814,4206,4248,1638,4515,4621,1638
37.824,4135,4177,1638,4487,4595,1638
37.834,3921,3962,1638,4442,4548,1638
37.844,4063,4106,1638,4461,4567,1638
37.854,4211,4256,1638,4538,4646,1638
37.864,4161,4204,1638,4509,4615,1638
37.874,4181,4222,1638,4446,4552,1638
37.884,4166,4207,1638,4470,4577,1638
37.894,4100,4141,1638,4505,4611,1638
37.904,4196,4236,1638,4559,4665,1638
37.914,4226,4267,1638,4573,4680,1638
37.924,4087,4129,1638,4501,4609,1638
37.934,4146,4187,1638,4555,4663,1638
37.944,4280,4320,1638,4621,4728,1638
37.954,4234,4275,1638,4575,4682,1638
37.964,4251,4292,1638,4586,4693,1638
37.974,4344,4384,1638,4613,4718,1638
37.984,4296,4338,1638,4625,4732,1638
37.994,4198,4238,1638,4591,4697,1638
38.004,4238,4277,1638,4601,4707,1638
38.014,4188,4228,1638,4608,4715,1638
38.024,4095,4135,1638,4522,4630,1638
38.034,4197,4239,1638,4537,4645,1638
38.044,4221,4264,1638,4565,4672,1638
38.054,4247,4292,1638,4514,4622,1638
38.064,4264,4309,1638,4535,4643,1638
38.074,4194,4237,1638,4541,4647,1638
38.084,4116,4156,1638,4519,4625,1638
38.094,3996,4034,1638,4575,4681,1638
38.104,4133,4174,1638,4610,4714,1638
38.114,4249,4290,1638,4635,4738,1638
38.124,4154,4193,1638,4607,4712,1638
38.134,4165,4205,1638,4554,4658,1638
38.144,4284,4325,1638,4586,4690,1638
38.154,4296,4337,1638,4586,4690,1638
38.164,4144,4185,1638,4583,4689,1638
38.174,4168,4209,1638,4574,4678,1638
38.184,4198,4239,1638,4599,4701,1638
38.194,4119,4159,1638,4604,4708,1638
38.204,4241,4279,1638,4558,4663,1638
38.214,4292,4330,1638,4606,4709,1638
38.224,4190,4229,1638,4622,4724,1638
38.234,4208,4247,1638,4624,4729,1638
38.244,4272,4307,1638,4667,4772,1638
38.254,4322,4359,1638,4684,4788,1638
38.264,4351,4391,1638,4687,4790,1638
38.274,4264,4298,1638,4654,4755,1638
38.284,4267,4302,1638,4667,4768,1638
38.294,4425,4461,1638,4705,4806,1638
38.304,4450,4485,1638,4716,4818,1638
38.314,4305,4343,1638,4718,4821,1638
38.324,4257,4295,1638,4721,4821,1638
38.334,4360,4396,1638,4717,4820,1638
38.344,4366,4403,1638,4676,4776,1638
38.354,4243,4280,1638,4627,4725,1638
38.364,4225,4260,1638,4620,4720,1638
38.374,4249,4285,1638,4664,4764,1638
38.384,4296,4333,1638,4759,4858,1638
38.394,4423,4456,1638,4813,4912,1638
38.404,4446,4479,1638,4810,4906,1638
38.414,4489,4521,1638,4859,4955,1638
38.424,4498,4528,1638,4906,5004,1638
38.434,4500,4529,1638,4968,5062,1638
38.444,4656,4684,1638,5098,5191,1638
38.454,4776,4802,1638,5183,5275,1638
38.464,4931,4953,1638,5280,5368,1638
38.474,4974,4995,1638,5413,5495,1638
38.484,4913,4932,1638,5532,5613,1638
38.494,5163,5177,1638,5620,5699,1638
38.504,5426,5436,1638,5728,5799,1638
38.514,5496,5504,1638,5922,5988,1638
38.524,5670,5676,1638,6031,6094,1638
38.534,5681,5685,1638,5994,6051,1638
38.544,5702,5704,1638,6080,6132,1638
38.554,5947,5949,1638,6193,6243,1638
38.564,5929,5931,1638,6198,6245,1638
38.574,5797,5797,1638,6201,6246,1638
38.584,5815,5816,1638,6140,6180,1638
38.594,5811,5811,1638,6141,6177,1638
38.604,5792,5792,1638,6138,6174,1638
38.614,5829,5829,1638,6047,6080,1638
38.624,5793,5793,1638,6066,6097,1638
38.634,5748,5748,1638,6094,6124,1638
38.644,5816,5816,1638,6091,6118,1638
38.654,5794,5794,1638,6091,6116,1638
38.664,5815,5815,1638,6094,6118,1638
38.674,5840,5840,1638,6090,6113,1638
38.684,5762,1638,5762,6064,6084,1638
38.694,5813,5813,1638,6058,6076,1638
38.704,5813,1638,5813,6062,6079,1638
38.714,5780,1638,5782,6030,6044,1638
38.724,5783,1638,5785,5978,5991,1638
38.734,5707,1638,5708,5911,5924,1638
38.744,5627,1638,5630,5829,5841,1638
38.754,5533,1638,5535,5733,5744,1638
38.764,5492,1638,5495,5662,5672,1638
38.774,5475,1638,5478,5660,5669,1638
38.784,5445,1638,5448,5637,5647,1638
38.794,5404,1638,5406,5579,5590,1638
38.804,5339,1638,5340,5565,5576,1638
38.814,5269,1638,5271,5506,5519,1638
38.824,5215,1638,5217,5449,5460,1638
38.834,5236,1638,5237,5469,5481,1638
38.844,5181,1638,5183,5426,5437,1638
38.854,5136,1638,5137,5403,5413,1638
38.864,5248,1638,5249,5486,5498,1638
38.874,5264,1638,5265,5493,5504,1638
38.884,5242,1638,5242,5503,5514,1638
38.894,5255,1638,5256,5496,5508,1638
38.904,5176,1638,5178,5349,5361,1638
38.914,5163,1638,5164,5342,5353,1638
38.924,5219,1638,5221,5480,5491,1638
38.934,5216,1638,5219,5451,5462,1638
38.944,5254,1638,5255,5388,5400,1638
38.954,5218,1638,5219,5389,5401,1638
38.964,5197,1638,5198,5386,5398,1638
38.974,5205,1638,5205,5389,5400,1638
38.984,5124,1638,5124,5392,5404,1638
38.994,5168,1638,5170,5417,5430,1638
39.004,5210,1638,5211,5426,5438,1638
39.014,5150,1638,5151,5407,5418,1638
39.024,5173,1638,5175,5381,5393,1638
39.034,5178,1638,5180,5395,5407,1638
39.044,5160,1638,5162,5392,5404,1638
39.054,5209,1638,5210,5353,5365,1638
39.064,5199,1638,5200,5408,5420,1638
39.074,5189,1638,5190,5404,5417,1638
39.084,5238,1638,5240,5394,5407,1638
39.094,5256,1638,5258,5422,5434,1638
39.104,5258,1638,5259,5392,5404,1638
39.114,5228,1638,5230,5442,5453,1638
39.124,5211,1638,5213,5467,5478,1638
39.134,5229,1638,5231,5426,5437,1638
39.144,5204,1638,5205,5425,5435,1638
39.154,5189,1638,5189,5416,5427,1638
39.164,5191,1638,5192,5392,5403,1638
39.174,5184,1638,5186,5361,5372,1638
39.184,5257,1638,5259,5365,5377,1638
39.194,5255,1638,5257,5417,5428,1638
39.204,5220,1638,5222,5458,5469,1638
39.214,5216,1638,5219,5453,5465,1638
39.224,5191,1638,5193,5459,5472,1638
39.234,5237,1638,5239,5461,5473,1638
39.244,5236,1638,5237,5429,5441,1638
39.254,5217,1638,5218,5425,5436,1638
39.264,5212,1638,5213,5408,5418,1638
39.274,5185,1638,5186,5389,5400,1638
39.284,5191,1638,5193,5392,5404,1638
39.294,5163,1638,5165,5336,5347,1638
39.304,5148,1638,5150,5332,5343,1638
39.314,5162,1638,5163,5368,5379,1638
39.324,5201,1638,5202,5396,5407,1638
39.334,5211,1638,5212,5419,5430,1638
39.344,5157,1638,5159,5423,5435,1638
39.354,5150,1638,5150,5404,5416,1638
39.364,5159,1638,5159,5329,5340,1638
39.374,5145,1638,5145,5348,5360,1638
39.384,5159,1638,5159,5387,5398,1638
39.394,5149,1638,5150,5352,5364,1638
39.404,5157,1638,5158,5359,5371,1638
39.414,5192,1638,5193,5356,5368,1638
39.424,5120,1638,5122,5357,5370,1638
39.434,5074,1638,5076,5343,5356,1638
39.444,5155,1638,5155,5377,5390,1638
39.454,5208,5208,1638,5409,5424,1638
39.464,5163,1638,5164,5365,5379,1638
39.474,5140,1638,5141,5381,5395,1638
39.484,5233,5233,1638,5410,5424,1638
39.494,5233,5233,1638,5435,5450,1638
39.504,5172,1638,5173,5387,5401,1638
39.514,5152,1638,5153,5330,5344,1638
39.524,5126,1638,5127,5387,5401,1638
39.534,5150,1638,5150,5392,5406,1638
39.544,5138,1638,5138,5388,5401,1638
39.554,5133,1638,5134,5380,5394,1638
39.564,5232,1638,5233,5407,5420,1638
39.574,5232,1638,5233,5409,5422,1638
39.584,5160,1638,5160,5361,5375,1638
39.594,5180,1638,5181,5386,5399,1638
39.604,5168,1638,5169,5356,5370,1638
39.614,5161,5161,1638,5397,5411,1638
39.624,5259,5259,1638,5465,5479,1638
39.634,5231,1638,5231,5413,5427,1638
39.644,5135,1638,5135,5395,5409,1638
39.654,5168,1638,5169,5389,5403,1638
39.664,5172,1638,5173,5391,5404,1638
39.674,5154,1638,5154,5369,5383,1638
39.684,5197,1638,5197,5371,5384,1638
39.694,5215,1638,5215,5417,5429,1638
39.704,5196,1638,5197,5426,5440,1638
39.714,5181,5181,1638,5447,5461,1638
39.724,5247,5247,1638,5460,5474,1638
39.734,5290,1638,5290,5438,5452,1638
39.744,5215,1638,5215,5408,5421,1638
39.754,5159,1638,5160,5390,5403,1638
39.764,5191,1638,5192,5392,5406,1638
39.774,5195,1638,5197,5388,5400,1638
39.784,5154,5154,1638,5406,5420,1638
39.794,5178,5178,1638,5431,5445,1638
39.804,5237,1638,5237,5403,5415,1638
39.814,5210,1638,5211,5398,5410,1638
39.824,5191,1638,5191,5426,5438,1638
39.834,5221,1638,5221,5420,5433,1638
39.844,5199,1638,5199,5444,5457,1638
39.854,5202,1638,5202,5428,5441,1638
39.864,5200,1638,5200,5400,5413,1638
39.874,5154,1638,5155,5428,5441,1638
39.884,5215,1638,5216,5426,5439,1638
39.894,5261,1638,5261,5418,5432,1638
39.904,5221,1638,5221,5455,5469,1638
39.914,5255,1638,5256,5500,5513,1638
39.924,5255,1638,5256,5459,5471,1638
39.934,5188,1638,5190,5391,5403,1638
39.944,5191,1638,5193,5392,5405,1638
39.954,5165,1638,5166,5365,5378,1638
39.964,5155,1638,5156,5359,5371,1638
39.974,5223,1638,5224,5413,5426,1638
39.984,5244,1638,5244,5392,5404,1638
39.994,5183,1638,5184,5327,5340,1638
40.004,5165,1638,5166,5351,5365,1638
40.014,5189,1638,5189,5388,5401,1638
40.024,5163,5163,1638,5385,5398,1638
40.034,5155,5155,1638,5392,5405,1638
40.044,5140,1638,5141,5380,5393,1638
40.054,5132,1638,5133,5397,5411,1638
40.064,5208,1638,5208,5420,5434,1638
40.074,5204,5204,1638,5366,5379,1638
40.084,5148,1638,5149,5389,5403,1638
40.094,5197,1638,5198,5439,5454,1638
40.104,5261,1638,5261,5458,5472,1638
40.114,5241,1638,5241,5442,5456,1638
40.124,5196,1638,5196,5397,5410,1638
40.134,5182,1638,5183,5415,5427,1638
40.144,5240,1638,5241,5421,5434,1638
40.154,5284,1638,5285,5426,5440,1638
40.164,5183,1638,5184,5401,5415,1638
40.174,5136,1638,5137,5361,5374,1638
40.184,5203,1638,5203,5411,5424,1638
40.194,5177,5177,1638,5408,5420,1638
40.204,5186,5186,1638,5374,5388,1638
40.214,5215,1638,5216,5415,5429,1638
40.224,5168,1638,5168,5401,5414,1638
40.234,5172,5172,1638,5379,5393,1638
40.244,5216,5216,1638,5417,5432,1638
40.254,5200,5200,1638,5397,5412,1638
40.264,5147,5147,1638,5387,5402,1638
40.274,5123,1638,5123,5375,5391,1638
40.284,5116,1638,5116,5362,5379,1638
40.294,5124,1638,5125,5386,5402,1638
40.304,5148,5148,1638,5368,5383,1638
40.314,5172,1638,5173,5352,5366,1638
40.324,5199,1638,5199,5375,5390,1638
40.334,5147,1638,5148,5388,5404,1638
40.344,5149,1638,5149,5389,5404,1638
40.354,5198,5198,1638,5422,5438,1638
40.364,5157,5157,1638,5426,5443,1638
40.374,5150,5150,1638,5369,5387,1638
40.384,5143,5143,1638,5375,5391,1638
40.394,5100,5100,1638,5394,5410,1638
40.404,5149,5149,1638,5440,5456,1638
40.414,5204,5204,1638,5438,5454,1638
40.424,5199,5199,1638,5384,5400,1638
40.434,5214,1638,5215,5436,5453,1638
40.444,5207,5207,1638,5438,5456,1638
40.454,5163,5163,1638,5416,5433,1638
40.464,5159,5159,1638,5418,5436,1638
40.474,5189,5189,1638,5431,5448,1638
40.484,5219,5219,1638,5482,5498,1638
40.494,5203,5203,1638,5427,5444,1638
40.504,5167,5167,1638,5393,5410,1638
40.514,5169,5169,1638,5439,5454,1638
40.524,5179,5179,1638,5442,5457,1638
40.534,5154,5154,1638,5428,5445,1638
40.544,5157,5157,1638,5454,5472,1638
40.554,5181,5181,1638,5462,5479,1638
40.564,5180,5180,1638,5427,5444,1638
40.574,5204,5204,1638,5437,5454,1638
40.584,5206,5206,1638,5443,5460,1638
40.594,5161,5161,1638,5395,5413,1638
40.604,5157,5157,1638,5392,5409,1638
40.614,5175,5175,1638,5431,5448,1638
40.624,5216,5216,1638,5472,5489,1638
40.634,5264,5264,1638,5480,5497,1638
40.644,5228,5228,1638,5443,5460,1638
40.654,5172,5172,1638,5399,5416,1638
40.664,5157,5157,1638,5392,5410,1638
40.674,5111,5111,1638,5393,5411,1638
40.684,5099,5099,1638,5368,5386,1638
40.694,5111,5111,1638,5352,5371,1638
40.704,5024,5024,1638,5307,5327,1638
40.714,4973,4973,1638,5300,5320,1638
40.724,5040,5040,1638,5320,5340,1638
40.734,5057,5057,1638,5249,5271,1638
40.744,5047,5047,1638,5238,5261,1638
40.754,5043,5043,1638,5242,5267,1638
40.764,4956,4956,1638,5223,5249,1638
40.774,4939,4939,1638,5255,5280,1638
40.784,4974,4974,1638,5232,5260,1638
40.794,4861,4861,1638,5146,5174,1638
40.804,4785,4785,1638,5092,5121,1638
40.814,4788,4788,1638,5096,5127,1638
40.824,4727,4729,1638,5057,5090,1638
40.834,4673,4674,1638,4949,4984,1638
40.844,4609,4612,1638,4877,4915,1638
40.854,4535,4540,1638,4834,4874,1638
40.864,4516,4522,1638,4787,4830,1638
40.874,4417,4423,1638,4744,4790,1638
40.884,4331,4338,1638,4721,4769,1638
40.894,4382,4390,1638,4718,4769,1638
40.904,4357,4366,1638,4721,4773,1638
40.914,4313,4323,1638,4699,4754,1638
40.924,4391,4403,1638,4664,4719,1638
40.934,4362,4374,1638,4631,4688,1638
40.944,4245,4257,1638,4571,4630,1638
